GO:1900309	0.000116654353152
GO:1900308	3.88847843839e-05
GO:0019992	9.5886470419e-05
GO:1900302	3.88847843839e-05
GO:0019990	3.88847843839e-05
GO:0019991	7.77695687677e-05
GO:1900307	3.88847843839e-05
GO:1900306	0.000116654353152
GO:1900305	3.88847843839e-05
GO:1900304	3.88847843839e-05
GO:0034773	3.88847843839e-05
GO:0034772	3.88847843839e-05
GO:0034771	3.88847843839e-05
GO:0034770	0.000272193490687
GO:0034777	0.000288517022504
GO:0034776	7.77695687677e-05
GO:0034775	0.000116654353152
GO:0034774	0.00201961915753
GO:0034779	9.5886470419e-05
GO:0034778	9.5886470419e-05
GO:0060260	0.000311078275071
GO:0090341	3.88847843839e-05
GO:0006598	0.000233308706303
GO:0006599	0.000349963059455
GO:0060264	0.000116654353152
GO:0060265	3.88847843839e-05
GO:0060266	3.88847843839e-05
GO:0060267	7.77695687677e-05
GO:0006592	3.88847843839e-05
GO:0006593	0.000116654353152
GO:0006590	0.000155539137535
GO:0006591	0.00050550219699
GO:0006596	0.00050550219699
GO:0006597	3.88847843839e-05
GO:0006595	0.00112765874713
GO:0072555	9.5886470419e-05
GO:0050251	9.5886470419e-05
GO:0006629	0.034140840689
GO:0006624	7.77695687677e-05
GO:0006625	0.000116654353152
GO:0006626	3.88847843839e-05
GO:0006627	3.88847843839e-05
GO:0006620	3.88847843839e-05
GO:0006621	3.88847843839e-05
GO:0006622	3.88847843839e-05
GO:0006623	0.000388847843839
GO:1900303	0.000116654353152
GO:1900301	3.88847843839e-05
GO:1902213	3.88847843839e-05
GO:1902212	3.88847843839e-05
GO:1902211	0.000116654353152
GO:1900300	0.000116654353152
GO:1902217	0.000155539137535
GO:1902216	3.88847843839e-05
GO:1902215	3.88847843839e-05
GO:1902214	0.000116654353152
GO:1902219	7.77695687677e-05
GO:1902218	0.000233308706303
GO:0000288	0.000272193490687
GO:0000289	0.000155539137535
GO:0000285	9.5886470419e-05
GO:0000286	9.5886470419e-05
GO:0000287	9.5886470419e-05
GO:0000280	0.00443286541976
GO:0000281	0.000388847843839
GO:0000282	0.000116654353152
GO:0004998	9.5886470419e-05
GO:0004999	9.5886470419e-05
GO:0004994	9.5886470419e-05
GO:0004995	0.000383545881676
GO:0004996	9.5886470419e-05
GO:0004997	9.5886470419e-05
GO:0004990	9.5886470419e-05
GO:0004991	9.5886470419e-05
GO:0004992	9.5886470419e-05
GO:0004993	0.000287659411257
GO:0000756	7.77695687677e-05
GO:0000757	3.88847843839e-05
GO:0000754	7.77695687677e-05
GO:0000755	3.88847843839e-05
GO:0000752	3.88847843839e-05
GO:0000753	3.88847843839e-05
GO:0000750	0.000466617412606
GO:0000751	3.88847843839e-05
GO:0000758	3.88847843839e-05
GO:0000759	3.88847843839e-05
GO:0004666	2.00028765941
GO:0004667	9.5886470419e-05
GO:0004664	9.5886470419e-05
