(nan, nan)
(0.6989169385132717, 0.0)
(0.6988845887892773, 0.0)
(0.6988435659474496, 0.0)
(0.6988244616104942, 0.0)
(0.698666478239735, 0.0)
(0.6986522278082797, 0.0)
(0.6986004669583291, 0.0)
(0.6986212087130376, 0.0)
(0.698636927438386, 0.0)
(0.6986849517114697, 0.0)
(0.6986907120082909, 0.0)
(0.6987087124076382, 0.0)
(0.6987204996411344, 0.0)
(0.6986892520200186, 0.0)
(0.6987047924588049, 0.0)
(0.6987023338413327, 0.0)
(0.6987511756055361, 0.0)
(0.6987035895853942, 0.0)
(0.6987238095953423, 0.0)
(0.6986962969073316, 0.0)
(0.6986696755631155, 0.0)
(0.6986699516897251, 0.0)
(0.6986845713356005, 0.0)
(0.6986865824658942, 0.0)
(0.6986882792481091, 0.0)
(0.6986901698622228, 0.0)
(0.698680516366356, 0.0)
(0.6987260830713956, 0.0)
(0.6987771186901849, 0.0)
(0.6987757311354441, 0.0)
(0.6987534441308905, 0.0)
(0.698759527213091, 0.0)
(0.6987474757530269, 0.0)
(0.6987454574657476, 0.0)
(0.6987329026021941, 0.0)
(0.6987944215385503, 0.0)
(0.6988173540210926, 0.0)
(0.6987716368828133, 0.0)
(0.6988356372162479, 0.0)
(0.6987696899552844, 0.0)
(0.698762781541353, 0.0)
(0.6987560545004888, 0.0)
(0.6988115527489858, 0.0)
(0.6987572055245301, 0.0)
(0.6987658955670213, 0.0)
(0.6988082218445597, 0.0)
(0.6987648552034222, 0.0)
(0.6986655896523025, 0.0)
(0.6987225884855779, 0.0)
(0.6986769877647839, 0.0)
(0.6985304067801869, 0.0)
(0.6985089335097086, 0.0)
(0.6984612953227083, 0.0)
(0.6984370806061719, 0.0)
(0.6983980600368582, 0.0)
(0.6983216399007759, 0.0)
(0.6983804848883969, 0.0)
(0.6983370694707626, 0.0)
(0.698393061222531, 0.0)
(0.6983841176784642, 0.0)
(0.6983210345540782, 0.0)
(0.6983487888650722, 0.0)
(0.6984066355379717, 0.0)
(0.6984361135510296, 0.0)
(0.6984627584511615, 0.0)
(0.6985021775910686, 0.0)
(0.6985323137074241, 0.0)
(0.6985894025157254, 0.0)
(0.6986006304107181, 0.0)
(0.6986392858171518, 0.0)
(0.6984505719886658, 0.0)
(0.6985139362182511, 0.0)
(0.698389558006232, 0.0)
(0.6983082513527991, 0.0)
(0.6982244887429692, 0.0)
(0.6980492866906012, 0.0)
(0.6979846612165911, 0.0)
(0.6978687917547955, 0.0)
(0.6979217425711053, 0.0)
(0.6977595609626999, 0.0)
(0.6978150503583203, 0.0)
(0.6977970894096992, 0.0)
(0.6977927580750414, 0.0)
(0.6977677821282575, 0.0)
(0.6977718689599249, 0.0)
(0.6976925131446192, 0.0)
(0.697694061996629, 0.0)
(0.697729686639513, 0.0)
(0.6974970397385583, 0.0)
(0.6975670392767732, 0.0)
(0.6975884710446053, 0.0)
(0.6975860691864688, 0.0)
(0.6975762742159001, 0.0)
(0.6975733324291165, 0.0)
(0.6975087096674674, 0.0)
(0.6975086583028, 0.0)
(0.6975610501247457, 0.0)
(0.6974942076727925, 0.0)
(0.6975376030792287, 0.0)
(0.6975285393839835, 0.0)
(0.6974960603516828, 0.0)
(0.6973700377463143, 0.0)
(0.6974297268322978, 0.0)
(0.6975223532818903, 0.0)
(0.6972707918064613, 0.0)
(0.6972915873908588, 0.0)
(0.6972624685720453, 0.0)
(0.697323390099986, 0.0)
(0.6972924162323223, 0.0)
(0.6973405209104485, 0.0)
(0.6971742508380675, 0.0)
(0.6971168950122298, 0.0)
(0.6971237852630373, 0.0)
(0.6970992286940523, 0.0)
(0.6971267347626205, 0.0)
(0.6970747681189483, 0.0)
(0.6971160253303386, 0.0)
(0.6971267106500311, 0.0)
(0.6970670396451755, 0.0)
(0.6971194872122275, 0.0)
(0.6971105706499428, 0.0)
(0.6971497036183203, 0.0)
(0.6970958925471465, 0.0)
(0.6971261777278278, 0.0)
(0.6970831520580284, 0.0)
(0.6971382520562671, 0.0)
(0.6971905969586836, 0.0)
(0.6972211194445549, 0.0)
(0.6972850966755577, 0.0)
(0.6972594875074731, 0.0)
(0.6972167930275086, 0.0)
(0.697226246011525, 0.0)
(0.6972691585286952, 0.0)
(0.6972695457713243, 0.0)
(0.6973135591094425, 0.0)
(0.6972428928809928, 0.0)
(0.6972802092317294, 0.0)
(0.6972865005207879, 0.0)
(0.6972806115658067, 0.0)
(0.6971464598749965, 0.0)
(0.6971271924319968, 0.0)
(0.6970705434684179, 0.0)
(0.6970633363841415, 0.0)
(0.6970656110752387, 0.0)
(0.6969964373723575, 0.0)
(0.697012286285841, 0.0)
(0.6970002649983292, 0.0)
(0.6970654570759696, 0.0)
(0.6970661415992457, 0.0)
(0.6970419785128162, 0.0)
(0.6970405919913749, 0.0)
(0.6970862029171742, 0.0)
(0.6970644392360769, 0.0)
(0.6970203900499635, 0.0)
(0.6970303458176078, 0.0)
(0.6970382375299418, 0.0)
(0.6970685791144224, 0.0)
(0.6970848107419423, 0.0)
(0.697129299087799, 0.0)
(0.697131803983129, 0.0)
(0.6970211635652785, 0.0)
(0.6969083841212595, 0.0)
(0.6969059878483006, 0.0)
(0.6969115698487008, 0.0)
(0.6968261755612087, 0.0)
(0.6967958939529943, 0.0)
(0.6968333564709378, 0.0)
(0.6968398481693797, 0.0)
(0.6969038761576921, 0.0)
(0.6969057477479235, 0.0)
(0.6968730926145965, 0.0)
(0.6970191448141408, 0.0)
(0.6968923158367444, 0.0)
(0.6969206307650856, 0.0)
(0.6969342213954985, 0.0)
(0.6969226935740424, 0.0)
(0.6969786999403511, 0.0)
(0.696990608915398, 0.0)
(0.6969162910068483, 0.0)
(0.6968742479985975, 0.0)
(0.696899647926949, 0.0)
(0.6968914359819258, 0.0)
(0.6968603975620004, 0.0)
(0.6968430193359424, 0.0)
(0.6969095038489851, 0.0)
(0.6969102151512607, 0.0)
(0.6969726489362308, 0.0)
(0.6969419880965263, 0.0)
(0.6968389394142318, 0.0)
(0.6968836821639641, 0.0)
(0.6968829131053993, 0.0)
(0.6969043741201801, 0.0)
(0.6967869959006178, 0.0)
(0.6968234873889494, 0.0)
(0.6968157647866581, 0.0)
(0.6968605021363391, 0.0)
(0.6967982820889871, 0.0)
(0.6968008156182972, 0.0)
(0.6968057957049524, 0.0)
(0.6967861621107605, 0.0)
(0.6967620012513057, 0.0)
(0.6968229767094641, 0.0)
(0.6967133492696798, 0.0)
(0.6966520326865477, 0.0)
(0.6966520599695865, 0.0)
(0.6964395658001539, 0.0)
(0.6963975789249185, 0.0)
(0.6963039782152287, 0.0)
(0.6961940107329246, 0.0)
(0.6960085291085403, 0.0)
(0.6960733103881778, 0.0)
(0.6960728941057408, 0.0)
(0.6961001493979023, 0.0)
(0.6961026711643143, 0.0)
(0.6961128825417326, 0.0)
(0.6961519499891736, 0.0)
(0.6961402963019293, 0.0)
(0.6961448022642893, 0.0)
(0.6961823482337206, 0.0)
(0.6960519849593637, 0.0)
(0.6959396345587978, 0.0)
(0.6959852704157029, 0.0)
(0.6959675528278993, 0.0)
(0.69600998123872, 0.0)
(0.6960264443016559, 0.0)
(0.6960603696113266, 0.0)
(0.6959862890030578, 0.0)
(0.6959546782723489, 0.0)
(0.6960197163300974, 0.0)
(0.6960770524771027, 0.0)
(0.6960934470569426, 0.0)
(0.6961486078408082, 0.0)
(0.696045920460497, 0.0)
(0.6960345196096513, 0.0)
(0.6959886395818471, 0.0)
(0.6959981970290944, 0.0)
(0.6959569561166188, 0.0)
(0.6959592309636451, 0.0)
(0.6960198948263083, 0.0)
(0.6960077239218351, 0.0)
(0.6960181919353905, 0.0)
(0.6959159984260648, 0.0)
(0.6959145594198998, 0.0)
(0.6958305788583885, 0.0)
(0.6958302360384837, 0.0)
(0.6958389770621624, 0.0)
(0.695833726785515, 0.0)
(0.6958577297451572, 0.0)
(0.6958428214456996, 0.0)
(0.6957793983554484, 0.0)
(0.695656422293604, 0.0)
(0.6955927930850032, 0.0)
(0.695404794612957, 0.0)
(0.6954552374486497, 0.0)
(0.6953806463724226, 0.0)
(0.6953327871553658, 0.0)
(0.6952056757579492, 0.0)
(0.6951763226707732, 0.0)
(0.6952140041208714, 0.0)
(0.6952141665365917, 0.0)
(0.6951389238918785, 0.0)
(0.6951162881126633, 0.0)
(0.6950632048382245, 0.0)
(0.6948760239174198, 0.0)
(0.6948508276290133, 0.0)
(0.6945190931973158, 0.0)
(0.6943652823057631, 0.0)
(0.6942210041583701, 0.0)
(0.6941850320266791, 0.0)
(0.6941095873871235, 0.0)
(0.6941663139407065, 0.0)
(0.6941882654074324, 0.0)
(0.6941972447188598, 0.0)
(0.6940635554285125, 0.0)
(0.6940341816695379, 0.0)
(0.6940089376172806, 0.0)
(0.6940232072183716, 0.0)
(0.6940665988961758, 0.0)
(0.6940671732557883, 0.0)
(0.6939499359691838, 0.0)
(0.6939040483983219, 0.0)
(0.6938187198718268, 0.0)
(0.6938239493554256, 0.0)
(0.693684791982194, 0.0)
(0.6937434073819824, 0.0)
(0.6937023701528756, 0.0)
(0.6937408334993095, 0.0)
(0.6937193995233067, 0.0)
(0.6937182680195791, 0.0)
(0.6936896561738544, 0.0)
(0.6936866356133398, 0.0)
(0.6936457899214461, 0.0)
(0.6936514204711784, 0.0)
(0.6937015370061713, 0.0)
(0.6936851541420781, 0.0)
(0.6937521334276401, 0.0)
(0.6937538207310727, 0.0)
(0.6936794529451928, 0.0)
(0.6936804584997811, 0.0)
(0.6936670711440487, 0.0)
(0.6936573644483254, 0.0)
(0.6937672517830674, 0.0)
(0.6937684998195336, 0.0)
(0.6938342556875979, 0.0)
(0.6938254645627266, 0.0)
(0.6938730804191735, 0.0)
(0.6939095696864762, 0.0)
(0.6938894459806935, 0.0)
(0.6938803666017131, 0.0)
(0.6938585465274938, 0.0)
(0.6938558381479432, 0.0)
(0.6938138060711684, 0.0)
(0.6938544329044477, 0.0)
(0.6938845134970537, 0.0)
(0.6939421524655575, 0.0)
(0.6939637135690813, 0.0)
(0.6939579255076554, 0.0)
(0.6939452318134558, 0.0)
(0.6939101108416731, 0.0)
(0.6939203352673324, 0.0)
(0.6939276818744003, 0.0)
(0.6939884344109143, 0.0)
(0.693871138253631, 0.0)
(0.6938676373831559, 0.0)
(0.6939163814835199, 0.0)
(0.6938814687973134, 0.0)
(0.6938960156819162, 0.0)
(0.6939197082973345, 0.0)
(0.6937728271626135, 0.0)
(0.6938104178424042, 0.0)
(0.693688298921801, 0.0)
(0.6937223171709009, 0.0)
(0.6937254598609185, 0.0)
(0.693741412455058, 0.0)
(0.6937862899406678, 0.0)
(0.6938163109535939, 0.0)
(0.69379490625645, 0.0)
(0.6936514132376853, 0.0)
(0.6936059181816526, 0.0)
(0.6935867189961877, 0.0)
(0.6936148126627715, 0.0)
(0.6936011382708305, 0.0)
(0.6936277689063336, 0.0)
(0.6935933405657468, 0.0)
(0.6936200215933692, 0.0)
(0.6936234218876518, 0.0)
(0.6936458392946191, 0.0)
(0.693704623664537, 0.0)
(0.6937483562923101, 0.0)
(0.693801433764935, 0.0)
(0.6938129063230492, 0.0)
(0.6936884277272952, 0.0)
(0.6936915642035378, 0.0)
(0.6937035471770968, 0.0)
(0.6937139229573568, 0.0)
(0.6937006594938023, 0.0)
(0.6936669863389829, 0.0)
(0.6936668374483338, 0.0)
(0.693728871729215, 0.0)
(0.6937496340390189, 0.0)
(0.693794577158978, 0.0)
(0.6938158744601137, 0.0)
(0.6938142757961342, 0.0)
(0.6938075613418773, 0.0)
(0.6937464214152542, 0.0)
(0.6937442695871393, 0.0)
(0.6937044989019929, 0.0)
(0.69374889751901, 0.0)
(0.6936938547667223, 0.0)
(0.6936290317132934, 0.0)
(0.6936679234324651, 0.0)
(0.6937080993058204, 0.0)
(0.6937047781005131, 0.0)
(0.69378558369586, 0.0)
(0.6937681132327046, 0.0)
(0.6937706359339416, 0.0)
(0.6937879424953246, 0.0)
(0.6938344738414629, 0.0)
(0.6937620034363411, 0.0)
(0.6938041440851461, 0.0)
(0.6937453240511736, 0.0)
(0.6937275757551659, 0.0)
(0.6937071659232317, 0.0)
(0.6937031304088002, 0.0)
(0.693702314428112, 0.0)
(0.6937129668341931, 0.0)
(0.6936773376710016, 0.0)
(0.6936789239917841, 0.0)
(0.6937436071790094, 0.0)
(0.6937391788017293, 0.0)
(0.6937344131496446, 0.0)
(0.6937337254935149, 0.0)
(0.6936856033786085, 0.0)
(0.6936823660894025, 0.0)
(0.6936773645350938, 0.0)
(0.6936521863849165, 0.0)
(0.6936648262035672, 0.0)
(0.693585578825437, 0.0)
(0.6936323288562335, 0.0)
(0.6936196004981653, 0.0)
(0.693613526664953, 0.0)
(0.6936093533437111, 0.0)
(0.69360931770638, 0.0)
(0.6935996390835988, 0.0)
(0.6936005871127741, 0.0)
(0.6936642788836445, 0.0)
(0.6935999859568797, 0.0)
(0.6933385262988458, 0.0)
(0.6933681472671567, 0.0)
(0.6933558665191554, 0.0)
(0.6933277189915984, 0.0)
(0.6933730099312408, 0.0)
(0.6933817051275633, 0.0)
(0.6934198248283242, 0.0)
(0.6934493671332086, 0.0)
(0.693450266775081, 0.0)
(0.6935035994784066, 0.0)
(0.6935053838640484, 0.0)
(0.693561530032505, 0.0)
(0.6935582954055273, 0.0)
(0.6935467652293148, 0.0)
(0.693546709917807, 0.0)
(0.6935488090022789, 0.0)
(0.6935514230326172, 0.0)
(0.6935568856283332, 0.0)
(0.6936081453616063, 0.0)
(0.6935680798664922, 0.0)
(0.693621207468637, 0.0)
(0.6934221904289416, 0.0)
(0.6934376944209623, 0.0)
(0.6934195024638398, 0.0)
(0.6934113496660171, 0.0)
(0.6934114081248032, 0.0)
(0.6934031405205476, 0.0)
(0.6933539419324417, 0.0)
(0.6933293975216409, 0.0)
(0.693393620318567, 0.0)
(0.69337882636142, 0.0)
(0.6934228320959983, 0.0)
(0.6933336617253334, 0.0)
(0.6933415819812808, 0.0)
(0.6932878663115541, 0.0)
(0.6932789084428873, 0.0)
(0.69321502059104, 0.0)
(0.6932776293968991, 0.0)
(0.6932704941302397, 0.0)
(0.6930470537115522, 0.0)
(0.693069421081349, 0.0)
(0.6930909467227576, 0.0)
(0.693082389760287, 0.0)
(0.6930619217969783, 0.0)
(0.6930610519702411, 0.0)
(0.6930641301746681, 0.0)
(0.6930623567318362, 0.0)
(0.6930552542710211, 0.0)
(0.6930955369976156, 0.0)
(0.6931393886463448, 0.0)
(0.6931338978323565, 0.0)
(0.6931178413773418, 0.0)
(0.6931131425167589, 0.0)
(0.693072167857515, 0.0)
(0.6930472777371645, 0.0)
(0.6930361012176925, 0.0)
(0.6930903398087277, 0.0)
(0.6928652217916568, 0.0)
(0.692924170850667, 0.0)
(0.6929006938313227, 0.0)
(0.6930054918550077, 0.0)
(0.6930032418952441, 0.0)
(0.6929355094004334, 0.0)
(0.6929446970547763, 0.0)
(0.6929913261183032, 0.0)
(0.6930486617010515, 0.0)
(0.6931037235853863, 0.0)
(0.6930925278820238, 0.0)
(0.6931219178897388, 0.0)
(0.693156768026435, 0.0)
(0.6931445933289044, 0.0)
(0.6931446949309638, 0.0)
(0.6931145990927267, 0.0)
(0.6931145588054695, 0.0)
(0.6930885443320948, 0.0)
(0.6931168987276624, 0.0)
(0.6931135915579205, 0.0)
(0.6930651807816605, 0.0)
(0.6931262362365038, 0.0)
(0.6931119757237386, 0.0)
(0.6931707019455682, 0.0)
(0.6932156124440105, 0.0)
(0.6932439800786205, 0.0)
(0.6933095801872724, 0.0)
(0.6933958208704307, 0.0)
(0.6934634757904009, 0.0)
(0.6935281299373381, 0.0)
(0.6934318002726805, 0.0)
(0.6934902687120006, 0.0)
(0.6933909163435044, 0.0)
(0.6934007369132037, 0.0)
(0.6933261979684872, 0.0)
(0.6933399962874246, 0.0)
(0.6933381278756785, 0.0)
(0.6933490234031577, 0.0)
(0.6934020279395304, 0.0)
(0.6934389522231084, 0.0)
(0.6934987812467007, 0.0)
(0.6934680022395964, 0.0)
(0.6934376347937462, 0.0)
(0.6934367426904501, 0.0)
(0.6934239276237864, 0.0)
(0.6934704055997708, 0.0)
(0.6934280452347853, 0.0)
(0.6934729373373868, 0.0)
(0.6934920835526343, 0.0)
(0.6936665356156073, 0.0)
(0.6938118821965745, 0.0)
(0.693967983892342, 0.0)
(0.6942075465708946, 0.0)
(0.6943698280952731, 0.0)
(0.6944349480369872, 0.0)
(0.6944635164509971, 0.0)
(0.6944800617465524, 0.0)
(0.6943722787967925, 0.0)
(0.6943294478185287, 0.0)
(0.6943629389026215, 0.0)
(0.6943971030318337, 0.0)
(0.6944187223868774, 0.0)
(0.6944845585227476, 0.0)
(0.6944402810158937, 0.0)
(0.6943484384757689, 0.0)
(0.6943914377911743, 0.0)
(0.6943891194414298, 0.0)
(0.6944080541994785, 0.0)
(0.6944377500347697, 0.0)
(0.6944062820469322, 0.0)
(0.6944618129841053, 0.0)
(0.6945820197268021, 0.0)
(0.6946266094347783, 0.0)
(0.6946861481929617, 0.0)
(0.6946887053695862, 0.0)
(0.6947415551652593, 0.0)
(0.6947705156530911, 0.0)
(0.694792927993898, 0.0)
(0.6947960013666252, 0.0)
(0.6947951443222646, 0.0)
(0.6947631568537534, 0.0)
(0.6947527573903244, 0.0)
(0.6947799068084928, 0.0)
(0.6947824225017326, 0.0)
(0.6947521315971708, 0.0)
(0.6945919048959048, 0.0)
(0.6946584576396062, 0.0)
(0.694653415478053, 0.0)
(0.69458765676088, 0.0)
(0.6946108596569344, 0.0)
(0.6946089763065459, 0.0)
(0.6944875807708167, 0.0)
(0.6944979638125455, 0.0)
(0.6945234394317283, 0.0)
(0.6945657640933225, 0.0)
(0.6944208356095941, 0.0)
(0.6944561261698684, 0.0)
(0.6944247990920331, 0.0)
(0.6944265268746914, 0.0)
(0.6944015170291397, 0.0)
(0.6944141394984735, 0.0)
(0.6943972252471778, 0.0)
(0.694398034108755, 0.0)
(0.6944230581417405, 0.0)
(0.6942830917832655, 0.0)
(0.6943126006564111, 0.0)
(0.6943139262933731, 0.0)
(0.6941334757729962, 0.0)
(0.6940688146458937, 0.0)
(0.6939943394814184, 0.0)
(0.6940302829782715, 0.0)
(0.6939045334054355, 0.0)
(0.6938251775320726, 0.0)
(0.693891909334942, 0.0)
(0.6939252976506352, 0.0)
(0.6939173143161449, 0.0)
(0.6938510838267851, 0.0)
(0.6938300627684361, 0.0)
(0.6938117537521266, 0.0)
(0.6938038131041423, 0.0)
(0.6938360033770433, 0.0)
(0.6938206342618253, 0.0)
(0.6938719928363292, 0.0)
(0.6938436244568595, 0.0)
(0.6938192331474723, 0.0)
(0.6938208888045911, 0.0)
(0.6937339704383025, 0.0)
(0.6937367705165104, 0.0)
(0.6936485050134535, 0.0)
(0.6936728665157452, 0.0)
(0.69359413661176, 0.0)
(0.6936302367039551, 0.0)
(0.6936331871778324, 0.0)
(0.6936372456959167, 0.0)
(0.6936652285419151, 0.0)
(0.6936674399614629, 0.0)
(0.693671180899358, 0.0)
(0.6937092360959329, 0.0)
(0.6936727281950837, 0.0)
(0.693717003377826, 0.0)
(0.6936258024757984, 0.0)
(0.6936058746217899, 0.0)
(0.6935990491912427, 0.0)
(0.6935654121268602, 0.0)
(0.6935578792076628, 0.0)
(0.6935151761691742, 0.0)
(0.6935299041961811, 0.0)
(0.6935205389050025, 0.0)
(0.6935573229709433, 0.0)
(0.6934719801410223, 0.0)
(0.6935001174503487, 0.0)
(0.6934432073528992, 0.0)
(0.6934543742684579, 0.0)
(0.6934557170456779, 0.0)
(0.693499402411593, 0.0)
(0.6935477020510272, 0.0)
(0.6934614351895642, 0.0)
(0.6935085973576448, 0.0)
(0.6934252074972492, 0.0)
(0.6933415856622795, 0.0)
(0.6933215002540788, 0.0)
(0.6932890548586335, 0.0)
(0.6934364937343223, 0.0)
(0.6933663869013602, 0.0)
(0.6934066117004022, 0.0)
(0.693368392814359, 0.0)
(0.693320152218214, 0.0)
(0.693306930703961, 0.0)
(0.6932843793165944, 0.0)
(0.6932738608767492, 0.0)
(0.6932059913731703, 0.0)
(0.6932414160457564, 0.0)
(0.69322016033962, 0.0)
(0.6932713804153751, 0.0)
(0.6932710261480532, 0.0)
(0.693312415739396, 0.0)
(0.6932117462053118, 0.0)
(0.6932148598051001, 0.0)
(0.6931091064372547, 0.0)
(0.6931139959591643, 0.0)
(0.6931236432237929, 0.0)
(0.6931167272436763, 0.0)
(0.6931497314019115, 0.0)
(0.6930079157285288, 0.0)
(0.6929757757276138, 0.0)
(0.6929853387636137, 0.0)
(0.6929506300085301, 0.0)
(0.692943653949666, 0.0)
(0.6929527224946517, 0.0)
(0.6929468687034589, 0.0)
(0.6928990992849651, 0.0)
(0.6927844871008527, 0.0)
(0.6927825610392103, 0.0)
(0.6927031614646589, 0.0)
(0.6927348313499898, 0.0)
(0.69272479337287, 0.0)
(0.6926945403855922, 0.0)
(0.6927083802560167, 0.0)
(0.692664714780157, 0.0)
(0.692651315749562, 0.0)
(0.6926652168256072, 0.0)
(0.6926926282035176, 0.0)
(0.6925705086212701, 0.0)
(0.6925330800999787, 0.0)
(0.6925311385815204, 0.0)
(0.6925065409489047, 0.0)
(0.6925175418625746, 0.0)
(0.6925250760683304, 0.0)
(0.6925525200709496, 0.0)
(0.692566035894398, 0.0)
(0.6924918325989738, 0.0)
(0.6925549369104294, 0.0)
(0.6925126267405871, 0.0)
(0.6924961599751686, 0.0)
(0.6924869987532399, 0.0)
(0.6923745037533975, 0.0)
(0.692373744788143, 0.0)
(0.6923567123678734, 0.0)
(0.6923881589326787, 0.0)
(0.6923234685889452, 0.0)
(0.6922642565754215, 0.0)
(0.6923135389848915, 0.0)
(0.6923171462812846, 0.0)
(0.6922352626834432, 0.0)
(0.692232020760867, 0.0)
(0.6922106972803483, 0.0)
(0.6921698448511707, 0.0)
(0.6921768732507634, 0.0)
(0.6920971022662633, 0.0)
(0.6920780106667779, 0.0)
(0.6918112985440559, 0.0)
(0.6918088126114975, 0.0)
(0.6917533112324262, 0.0)
(0.6917259245345007, 0.0)
(0.6916539134909064, 0.0)
(0.6916069772077131, 0.0)
(0.691480439344021, 0.0)
(0.6914939835536661, 0.0)
(0.6915333254465035, 0.0)
(0.691489970791577, 0.0)
(0.6915194317299066, 0.0)
(0.6915480306768804, 0.0)
(0.6916929465121308, 0.0)
(0.6918518972256887, 0.0)
(0.6919582332245174, 0.0)
(0.6921104757496533, 0.0)
(0.6921498162171732, 0.0)
(0.6920112273516894, 0.0)
(0.6919819460414023, 0.0)
(0.6920254562917157, 0.0)
(0.6920968842571243, 0.0)
(0.6921514292776623, 0.0)
(0.6922036496763885, 0.0)
(0.6922267426034254, 0.0)
(0.6922241283312757, 0.0)
(0.6922553963695068, 0.0)
(0.6921101693530913, 0.0)
(0.6921301027645113, 0.0)
(0.6920961608561127, 0.0)
(0.692143264909115, 0.0)
(0.6921345986808402, 0.0)
(0.6921917598322638, 0.0)
(0.6920904407795163, 0.0)
(0.6920826344426332, 0.0)
(0.6920745415420381, 0.0)
(0.6920796937210096, 0.0)
(0.6921296580287487, 0.0)
(0.6921385693743446, 0.0)
(0.6921863123282836, 0.0)
(0.692167282762405, 0.0)
(0.6921778429202168, 0.0)
(0.6922247964818482, 0.0)
(0.6921789535721601, 0.0)
(0.6921472531259105, 0.0)
(0.691992413970721, 0.0)
(0.6919478993500645, 0.0)
(0.6918916707028091, 0.0)
(0.6918690275844076, 0.0)
(0.6918482035233586, 0.0)
(0.6918827615725417, 0.0)
(0.6918839789416331, 0.0)
(0.6919310665683892, 0.0)
(0.6918858143008568, 0.0)
(0.6919066391822493, 0.0)
(0.691926212219401, 0.0)
(0.6919074835312629, 0.0)
(0.6918887726929898, 0.0)
(0.6918492464681382, 0.0)
(0.691871764891671, 0.0)
(0.6917937320257762, 0.0)
(0.6918028327144463, 0.0)
(0.6918229833596191, 0.0)
(0.6918232464747374, 0.0)
(0.6918129650656084, 0.0)
(0.6918123355565531, 0.0)
(0.691840035429113, 0.0)
(0.6918107008222519, 0.0)
(0.6917588800047899, 0.0)
(0.6917410743862757, 0.0)
(0.691771095907729, 0.0)
(0.6917907567321546, 0.0)
(0.6918223958528917, 0.0)
(0.6918564573367024, 0.0)
(0.6917870577286579, 0.0)
(0.6916963221533379, 0.0)
(0.6917045987315357, 0.0)
(0.691638636288615, 0.0)
(0.6916579220048524, 0.0)
(0.6916475933624003, 0.0)
(0.6916915663018021, 0.0)
(0.6916041537287119, 0.0)
(0.6916567368705042, 0.0)
(0.6916990829233454, 0.0)
(0.6916859207110491, 0.0)
(0.691723645946497, 0.0)
(0.6917638193840314, 0.0)
(0.6917969703370134, 0.0)
(0.691801410805419, 0.0)
(0.6918521915459406, 0.0)
(0.6916712218466513, 0.0)
(0.6916473166136066, 0.0)
(0.6916500893509916, 0.0)
(0.6916438667754116, 0.0)
(0.6916496421315448, 0.0)
(0.6916167981619293, 0.0)
(0.6916108132577995, 0.0)
(0.6916064240996883, 0.0)
(0.6916234099629849, 0.0)
(0.6915237417012757, 0.0)
(0.69146949301133, 0.0)
(0.691466868952894, 0.0)
(0.6914506730558069, 0.0)
(0.6914338536097401, 0.0)
(0.6914425701104501, 0.0)
(0.6914630634898656, 0.0)
(0.6914335279380418, 0.0)
(0.6914756950747398, 0.0)
(0.6914521848275522, 0.0)
(0.6913951615594739, 0.0)
(0.6914083965939494, 0.0)
(0.6913997989821232, 0.0)
(0.6914214091994956, 0.0)
(0.6914109265630757, 0.0)
(0.6914729227112819, 0.0)
(0.6914612072914607, 0.0)
(0.6914380888936701, 0.0)
(0.691401616963915, 0.0)
(0.6913377870426748, 0.0)
(0.6913219147650856, 0.0)
(0.691304515414772, 0.0)
(0.6913037858782254, 0.0)
(0.6912982242499249, 0.0)
(0.691329962716355, 0.0)
(0.6912865598430987, 0.0)
(0.6912986529725352, 0.0)
(0.6913194078656116, 0.0)
(0.6913381880130444, 0.0)
(0.6912914777433544, 0.0)
(0.6912970303208946, 0.0)
(0.6913041529677477, 0.0)
(0.6913152958001993, 0.0)
(0.6912108424574936, 0.0)
(0.6911551394858434, 0.0)
(0.6911488588090052, 0.0)
(0.6910597502452769, 0.0)
(0.6910811286142743, 0.0)
(0.6909562123615715, 0.0)
(0.6909863072840412, 0.0)
(0.6909490276796401, 0.0)
(0.6909708756053111, 0.0)
(0.6909548657749451, 0.0)
(0.6909869160297072, 0.0)
(0.6909305600278616, 0.0)
(0.6909607361474869, 0.0)
(0.6909706837664422, 0.0)
(0.690954659753955, 0.0)
(0.6909557831272132, 0.0)
(0.6909635839779528, 0.0)
(0.6909868968991122, 0.0)
(0.691007470651354, 0.0)
(0.6910327236421494, 0.0)
(0.691030442935848, 0.0)
(0.6909523168406271, 0.0)
(0.6908121289330037, 0.0)
(0.6908041381434995, 0.0)
(0.6907707705133913, 0.0)
(0.6905947140793192, 0.0)
(0.6906451598907594, 0.0)
(0.6906187918072015, 0.0)
(0.6905775387975585, 0.0)
(0.6905212293835024, 0.0)
(0.6904598729965232, 0.0)
(0.6904553393283354, 0.0)
(0.6904794912461812, 0.0)
(0.6904791471588309, 0.0)
(0.6905037681107823, 0.0)
(0.6904927367829877, 0.0)
(0.6904399115147339, 0.0)
(0.690434219352676, 0.0)
(0.6903926617435432, 0.0)
(0.6903812231948043, 0.0)
(0.6903499511192617, 0.0)
(0.6903442692589974, 0.0)
(0.6903130022370476, 0.0)
(0.6903207821898011, 0.0)
(0.6903443302295512, 0.0)
(0.6903585456113754, 0.0)
(0.6903889014552761, 0.0)
(0.6903838255294812, 0.0)
(0.6903501542396606, 0.0)
(0.6903223740155179, 0.0)
(0.6902973633141478, 0.0)
(0.6903130035779872, 0.0)
(0.6902824252409595, 0.0)
(0.6903142816125378, 0.0)
(0.6902886678925285, 0.0)
